,index,brand,name,price,Touchscreen,Gaming,os,warranty,display_inches,resolution_width,resolution_height,ram_gb,ram_type,rom_gb,rom_type,core_count,gpu_brand,gpu_name,cpu_gen,cpu_brand,cpu_name,rating
386,387.0,Wings,Wings Nuvobook Pro Laptop (11th Gen Core i7/ 16GB/ 512GB SSD/ Win11),41990.0,not-touchscreen,not-gaming,windows,1 ,14.0,1080.0,1920.0,16 ,LPDDR4,512,SSD,4,Intel,Graphics,11,Intel,Intel Core i7 1165G7,
387,388.0,Wings,Wings Nuvobook S1 Laptop (11th Gen Core i3/ 8GB/ 256GB SSD/ Win11),26990.0,not-touchscreen,not-gaming,windows,1 ,15.6,1080.0,1920.0,8 ,LPDDR4,256,SSD,4,Intel,Graphics,11,Intel,Intel Core i3 1125G4,
388,389.0,MSI,MSI Stealth 16 Mercedes AMG A13VG-264IN Gaming Laptop (13th Gen Core i9/ 32GB/ 2TB SSD/ Win11/ 8GB Graph),269990.0,not-touchscreen,gaming,windows,2 ,16.0,3840.0,2400.0,32 ,DDR5,,SSD,14 ,NVIDIA,8 GB  GeForce RTX 4070,13,Intel,Intel Core i9 13900H,
389,390.0,MSI,MSI Stealth 16 Mercedes AMG A13VF-265IN Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 8GB Graph),249990.0,not-touchscreen,gaming,windows,2 ,16.0,3840.0,2400.0,32 ,DDR5,,SSD,14 ,NVIDIA,8 GB  GeForce RTX 4060,13,Intel,Intel Core i9 13900H,
390,391.0,Infinix,Infinix INBook X3 Slim Series XL422 Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win 11 Home),49990.0,not-touchscreen,not-gaming,windows,1 ,14.0,1920.0,1080.0,16 ,LPDDR4X,512,SSD,10 ,Intel,Integrated Iris Xe,12,Intel,Intel Core i7 1255U,
391,392.0,Dell,Dell Inspiron 3520 Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),38740.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,8 ,DDR4,512,SSD,2,Intel,UHD Graphics,11,Intel,Intel Core i3 1115G4,
392,393.0,Lenovo,Lenovo IdeaPad Slim 5 16IRL8 82XF003JIN Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),85990.0,not-touchscreen,not-gaming,windows,1 ,16.0,1920.0,1080.0,16 ,LPDDR5,512,SSD,14 ,Intel,Integrated  Iris Xe Graphics,13,Intel,Intel Core i7 13700H,64.0
393,394.0,Dell,Dell Vostro 3430 VN3430RHXFG001ORB1 Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Pro),60490.0,not-touchscreen,not-gaming,windows,1 ,14.0,1920.0,1080.0,8 ,DDR4,512,SSD,10 ,Intel,Iris Xe Graphics,13,Intel,Intel Core i5 1335U,63.0
394,395.0,HP,HP Pavilion 15-eg3017TU Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home),74990.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,16 ,DDR4,,SSD,10 ,Intel,Integrated  Iris Xe Graphics,13,Intel,Intel Core i5 1335U,63.0
395,396.0,MSI,MSI Thin GF63 11SC-1494IN Gaming Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),46990.0,not-touchscreen,gaming,windows,2 ,15.6,1920.0,1080.0,8 ,DDR4,512,SSD,6,NVIDIA,4 GB  GeForce GTX 1650,11,Intel,Intel Core i5 11260H,65.0
396,397.0,Lenovo,Lenovo IdeaPad Slim 5 16IRL8 82XF003FIN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),69990.0,not-touchscreen,not-gaming,windows,1 ,16.0,1920.0,1080.0,16 ,LPDDR5,512,SSD,12 ,Intel,Integrated  Iris Xe Graphics,13,Intel,Intel Core i5 13500H,62.0
397,398.0,MSI,MSI Thin GF63 11SC-1493IN Gaming Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),50990.0,not-touchscreen,gaming,windows,2 ,15.6,1920.0,1080.0,16 ,DDR4,512,SSD,6,NVIDIA,4 GB  GeForce GTX 1650,11,Intel,Intel Core i5 11260H,70.0
398,399.0,MSI,MSI Thin GF63 11UCX-1496IN Gaming Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),50990.0,not-touchscreen,gaming,windows,2 ,15.6,1920.0,1080.0,16 ,DDR4,512,SSD,6,NVIDIA,4 GB  GeForce RTX 2050,11,Intel,Intel Core i5 11260H,71.0
399,400.0,MSI,MSI Pulse 17 B13VGK-666IN Gaming Laptop (13th Gen Core i7/ 8GB/ 1TB SSD/ Win11 Home/ 8GB Graph),128990.0,not-touchscreen,gaming,windows,2 ,17.3,2560.0,1440.0,8 ,DDR5,,SSD,14 ,NVIDIA,8 GB  GeForce RTX 4060,13,Intel,Intel Core i7 13700H,76.0
400,401.0,Lenovo,Lenovo Ideapad Slim 3 15ITL05 81X800N1IN Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),37380.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,8 ,DDR4,512,SSD,2,Intel,Iris Xe Graphics,11,Intel,Intel Core i3 1115G4,
401,402.0,Asus,Asus VivoBook 14 2023 X1404ZA-NK321WS Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),37588.0,not-touchscreen,not-gaming,windows,1 ,14.0,1920.0,1080.0,8 ,DDR4,512,SSD,6,Intel,UHD Graphics,12,Intel,Intel Core i3 1215U,
402,403.0,Lenovo,Lenovo IdeaPad Slim 3 82XQ008VIN Laptop (AMD Ryzen 5 7520U/ 16GB/ 512GB SSD/ Win11),42990.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,16 ,LPDDR5,512,SSD,4,AMD,Integrated SoC,7,AMD,AMD Ryzen 5 7520U,
403,404.0,HP,HP Omen 16-wd0770TX Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),101800.0,not-touchscreen,gaming,windows,1 ,16.1,1920.0,1080.0,16 ,DDR5,512,SSD,8,NVIDIA,6 GB  GeForce RTX 4050,13,Intel,Intel Core i5 13420H,72.0
404,405.0,Acer,Acer Predator 16 NH.QLUSI.005 Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),169990.0,not-touchscreen,not-gaming,windows,1 ,16.0,2560.0,1600.0,16 ,DDR5,,SSD,24 ,NVIDIA,8 GB  GeForce RTX 4060,13,Intel,Intel Core i9 13900HX,79.0
405,406.0,HP,HP Victus 15-fa0188TX Gaming Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),84990.0,not-touchscreen,gaming,windows,1 ,15.6,1920.0,1080.0,16 ,DDR4,512,SSD,10 ,NVIDIA,4 GB  GeForce RTX 3050,12,Intel,Intel Core i7 12650H,75.0
406,407.0,HP,HP Victus 15-fb0134AX Gaming Laptop (AMD Ryzen 5 5600H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),53990.0,not-touchscreen,gaming,windows,1 ,15.6,1920.0,1080.0,16 ,DDR4,512,SSD,6,AMD,4 GB  Radeon RX 6500M Graphics,5,AMD,AMD Ryzen 5 5600H,70.0
407,408.0,Lenovo,Lenovo IdeaPad Slim 5 82XD003PIN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),66990.0,not-touchscreen,not-gaming,windows,2 ,14.0,1920.0,1200.0,16 ,LPDDR5,512,SSD,8,Intel,Integrated  Iris Xe Graphics,13,Intel,Intel Core i5 13420H,60.0
408,409.0,Asus,Asus Zenbook Flip 14 OLED UP5401ZA-KU741WS Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),89990.0,touchscreen,not-gaming,windows,1 ,14.0,3840.0,2400.0,16 ,LPDDR5,512,SSD,14 ,Intel,Integrated Iris Xe,12,Intel,Intel Core i7 12700H,75.0
409,410.0,Lenovo,Lenovo LOQ 15IRH8 82XV00F6IN 2023 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),91490.0,not-touchscreen,gaming,windows,1 ,15.6,1920.0,1080.0,16 ,DDR5,512,SSD,8,NVIDIA,6 GB  GeForce RTX 4050,12,Intel,Intel Core i5 12450H,71.0
410,411.0,Lenovo,Lenovo LOQ 15APH8 82XT004JIN 2023 Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),99990.0,not-touchscreen,gaming,windows,1 ,15.6,1920.0,1080.0,16 ,DDR5,512,SSD,8,NVIDIA,6 GB  GeForce RTX 4050,7,AMD,AMD Ryzen 7 7840HS,73.0
411,412.0,Asus,Asus Vivobook 15 X1502ZA-EJ545WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),50990.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,16 ,DDR4,512,SSD,10 ,Intel,Iris Xe,12,Intel,Intel Core i5 1235U,64.0
412,413.0,Lenovo,Lenovo LOQ 15APH8 82XT009CIN 2023 Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 512GB SSD/ Win11/ 8GB Graph),109990.0,not-touchscreen,gaming,windows,1 ,15.6,1920.0,1080.0,16 ,DDR5,512,SSD,8,NVIDIA,8 GB  GeForce RTX 4060,7,AMD,AMD Ryzen 7 7840HS,75.0
413,414.0,Acer,Acer Nitro 5 AN515-58 NH.QFHSI.008 Gaming Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),65999.0,not-touchscreen,gaming,windows,1 ,15.6,1920.0,1080.0,8 ,DDR4,512,SSD,8,NVIDIA,4 GB  GeForce RTX 3050,12,Intel,Intel Core i5 12450H,65.0
414,415.0,Jio,Jio JioBook NB1112MM BLU 2023 Netbook Laptop (Octa Core/ 4GB/ 64GB eMMC/ JioOS),14499.0,not-touchscreen,not-gaming,,1 ,11.6,1366.0,768.0,4 ,LPDDR4,64,Hard Disk,8,ARM,Arm Mali-G72 MP3,0,MediaTek,,
415,416.0,Lenovo,Lenovo IdeaPad Slim 5i 82XF003DIN Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),85888.0,not-touchscreen,not-gaming,windows,2 ,16.0,1920.0,1200.0,16 ,LPDDR5,512,SSD,14 ,Intel,Integrated  Iris Xe Graphics,13,Intel,Intel Core i7 13700H,63.0
416,417.0,Dell,Dell Alienware M18 R1 2023 Gaming Laptop (13th Gen Core i9/ 64GB/ 1TB SSD/ Win 11/ 16GB Graph),450039.0,not-touchscreen,gaming,windows,1 ,18.0,3200.0,1800.0,64 ,LPDDR5,,SSD,24 ,NVIDIA,16 GB  GeForce RTX 4090,13,Intel,Intel Core i9 13980HX,83.0
417,418.0,Asus,Asus Zenbook 14X OLED 2023 UX5401ZA-KM541WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),79990.0,not-touchscreen,not-gaming,windows,1 ,14.0,2880.0,1800.0,16 ,,512,SSD,12 ,Intel,Iris Xe,12,Intel,Intel Core i5 12500H,65.0
418,419.0,Acer,Acer Aspire 5 15 A515-58M Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graphic),56990.0,not-touchscreen,gaming,windows,1 ,15.6,1920.0,1080.0,16 ,LPDDR5,512,SSD,10 ,NVIDIA,4 GB  GeForce RTX2050,13,Intel,Intel Core i5 1335U,60.0
419,420.0,Asus,Asus Vivobook 16X 2023 K3605ZF-MBN543WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),70990.0,not-touchscreen,not-gaming,windows,1 ,16.0,1920.0,1200.0,16 ,DDR4,512,SSD,8,NVIDIA,4 GB  GeForce RTX 2050,12,Intel,Intel Core i5 12450H,72.0
420,421.0,HP,HP 15s-fy5004TU Laptop (12th Gen Core i3/ 16GB/ 512GB SSD/ Win11 Home),42990.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,16 ,DDR4,512,SSD,6,Intel,Integrated UHD,12,Intel,Intel Core i3 1215U,
421,422.0,Lenovo,Lenovo IdeaPad Slim 3i 82RK00LXIN Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),51990.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,16 ,DDR4,512,SSD,10 ,Intel,Integrated  IrisXe Graphics,12,Intel,Intel Core i5 1235U,
422,423.0,Asus,Asus Vivobook 16X 2023 K3605ZV-MB741WS Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 8GB Graph),114990.0,not-touchscreen,not-gaming,windows,1 ,16.0,1920.0,1200.0,16 ,DDR4,512,SSD,10 ,NVIDIA,8 GB  Geforce RTX 4060,12,Intel,Intel Core i7 12650H,76.0
423,424.0,Walker,Walker NU14A1 Laptop (Celeron N4020/ 4GB/ 128GB SSD / Win11 Home),13990.0,not-touchscreen,not-gaming,windows,1 ,14.1,1920.0,1080.0,4 ,DDR4,128,SSD,2,Intel,Integrated UHD Graphics,0,Intel,,
424,425.0,HP,HP Omen 16-wd0880TX Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),98490.0,not-touchscreen,gaming,windows,1 ,16.1,2560.0,1440.0,16 ,DDR5,512,SSD,8,NVIDIA,6 GB  GeForce RTX 4050,13,Intel,Intel Core i5 13420H,70.0
425,426.0,Lenovo,Lenovo IdeaPad Gaming 3 15ACH6 82K2022YIN Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),62990.0,not-touchscreen,gaming,windows,1 ,15.6,1920.0,1080.0,8 ,DDR4,512,SSD,6,NVIDIA,4 GB  GeForce RTX 3050,5,AMD,AMD Ryzen 5 5600H,65.0
426,427.0,Lenovo,Lenovo IdeaPad 1 14IGL7 82V6005EIN Laptop (Celeron Dual Core/ 8GB/ 256GB SSD/ Win11 Home),29490.0,not-touchscreen,not-gaming,windows,1 ,14.0,1366.0,768.0,8 ,DDR4,256,SSD,2,Intel,Integrated UHD,4,Intel,Intel Celeron N4020,
427,428.0,Lenovo,Lenovo IdeaPad Gaming 3 82K101L7IN Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),57900.0,not-touchscreen,gaming,windows,1 ,15.6,1920.0,1080.0,16 ,DDR4,512,SSD,4,NVIDIA,4 GB  GTX 1650,11,Intel,Intel Core i5 11320H,70.0
428,429.0,Asus,Asus Vivobook 14X K3405ZFB-KM541WS Laptop (12th Gen Core i5 /16GB/512GB SSD/Win11),76990.0,not-touchscreen,not-gaming,windows,1 ,14.0,2880.0,1800.0,16 ,DDR4,512,SSD,8,NVIDIA,4 GB  GeForce RTX 2050,12,Intel,Intel Core i5 12450H,72.0
429,430.0,HP,HP Pavilion Plus ‎14-eh1047TU Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win 11),107763.0,not-touchscreen,not-gaming,windows,1 ,14.0,2880.0,1800.0,16 ,DDR4,512,SSD,14 ,Intel,Integrated Iris Xe,13,Intel,Intel Core i7 13700H,71.0
430,431.0,Dell,Dell Inspiron 7430 2 in 1 Laptop (13th Gen Core i3/ 8GB/ 1TB SSD/ Win11),58990.0,touchscreen,not-gaming,windows,1 ,14.0,1920.0,1200.0,8 ,LPDDR5,,SSD,6,Intel,UHD Graphics,13,Intel,Intel Core i3 1315U,
431,432.0,Dell,Dell Vostro 15 3510 Laptop (11th Gen Core i3/ 8GB/ 1TB 256GB SSD/ Win11 Home),36990.0,not-touchscreen,not-gaming,windows,,15.6,1920.0,1080.0,8 ,DDR4,1280,SSD+ Hard Disk,2,Intel,UHD Graphics,11,Intel,Intel Core i3 1115G4,60.0
432,433.0,Lenovo,Lenovo Thinkbook 15 21DJ00EXIH Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),53990.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,8 ,DDR4,512,SSD,10 ,,Iris Xe Graphics,12,Intel,Intel Core i5 1235U,66.0
433,434.0,Lenovo,Lenovo Ideapad Gaming 3 82SB00NXIN Laptop (AMD Ryzen 5 7535HS/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),66990.0,not-touchscreen,gaming,windows,1 ,15.6,1920.0,1080.0,16 ,DDR5,512,SSD,6,NVIDIA,4 GB  GeForce RTX 2050,7,AMD,AMD Ryzen 5 7535HS,69.0
434,435.0,Lenovo,Lenovo Ideapad Flex 5i 14IAU7 82R70067IN Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),49990.0,touchscreen,not-gaming,windows,1 ,14.0,1920.0,1080.0,8 ,LPDDR4,512,SSD,6,Intel,Integrated UHD,12,Intel,Intel Core i3 1215U,64.0
435,436.0,HP,HP 14-gr0000TU Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),44999.0,not-touchscreen,not-gaming,windows,1 ,14.0,1920.0,1080.0,8 ,DDR4,512,SSD,6,Intel,UHD Graphics,13,Intel,Intel Core i3 1315U,
436,437.0,HP,HP Envy 15-fe0032TU Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11),116990.0,touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,16 ,LPDDR5,,SSD,10 ,Intel,Iris X Graphics,13,Intel,Intel Core i7 1355U,70.0
437,438.0,Asus,Asus Vivobook 16X 2023 K3605ZF-MBN544WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),65790.0,not-touchscreen,not-gaming,windows,1 ,16.0,1920.0,1200.0,16 ,DDR4,512,SSD,8,NVIDIA,4 GB  GeForce RTX 2050,12,Intel,Intel Core i5 12450H,72.0
438,439.0,Lenovo,Lenovo ThinkBook 15 G5 21JFA00QIN Laptop (AMD Ryzen 7 7730U/ 8 GB/ 512 GB SSD/ DOS),49790.0,not-touchscreen,not-gaming,other,1 ,15.6,1920.0,1080.0,8 ,DDR4,512,SSD,8,AMD,Radeon,7,AMD,AMD Ryzen 7 7730U,64.0
439,440.0,Lenovo,Lenovo IdeaPad Gaming 3 15IHU6 82K101M5IN Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),50990.0,not-touchscreen,gaming,windows,1 ,15.6,1920.0,1080.0,16 ,DDR4,512,SSD,4,NVIDIA,4 GB  GeForce GTX 1650,11,Intel,Intel Core i5 11320H,70.0
440,441.0,HP,HP 14-em0026AU Laptop (AMD Ryzen 5 7520U/ 8GB/ 512GB SSD/ Win11 Home),43990.0,not-touchscreen,not-gaming,windows,1 ,14.0,1920.0,1080.0,8 ,LPDDR5,512,SSD,4,AMD,Radeon,7,AMD,AMD Ryzen 5 7520U,
441,442.0,Asus,Asus Vivobook 16X 2023 K3605ZU-MB741WS Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),109990.0,not-touchscreen,not-gaming,windows,1 ,16.0,1920.0,1200.0,16 ,DDR4,512,SSD,10 ,NVIDIA,6 GB  Geforce RTX 4050,12,Intel,Intel Core i7 12650H,77.0
442,443.0,Acer,Acer Aspire 3 NX.KDESI.008 Laptop (AMD Ryzen 3 7320U/ 8GB/ 512GB SSD/ Win11 Home),30990.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,8 ,DDR5,512,SSD,4,AMD,Radeon,7,AMD,AMD Ryzen 3 7320U,
443,444.0,HP,HP Pavilion 14-dv1043TU Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),58990.0,not-touchscreen,not-gaming,windows,1 ,14.0,1920.0,1080.0,8 ,DDR4,512,SSD,4,Intel,Integrated Iris Xe,11,Intel,Intel Core i5 1155G7,62.0
444,445.0,Lenovo,Lenovo IdeaPad Slim 3 82XQ008EIN Laptop (AMD Ryzen 3 7320U/ 8GB/ 512GB SSD/ Win11 Home),33790.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,8 ,LPDDR5,512,SSD,4,AMD,Radeon 610M Graphics,7,AMD,AMD Ryzen 3 7320U,
445,446.0,MSI,MSI Thin GF63 11UCX-1476IN Gaming Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),51990.0,not-touchscreen,gaming,windows,2 ,15.6,1920.0,1080.0,16 ,DDR4,512,SSD,6,NVIDIA,4 GB  GeForce RTX 2050,11,Intel,Intel Core i5 11260H,72.0
446,447.0,MSI,MSI Bravo 15 C7UCXK-094IN Gaming Laptop (AMD Ryzen 5 7535HS/ 16 GB RAM/ 512 GB SSD/ Win 11/ 4 GB Graphics),57990.0,not-touchscreen,gaming,windows,2 ,15.6,1920.0,1080.0,16 ,DDR5,512,SSD,6,NVIDIA,4 GB  GeForce RTX 2050,7,AMD,AMD Ryzen 5 7535HS,67.0
447,448.0,Acer,Acer Aspire 5 A514-56M 2023 Gaming Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),54990.0,not-touchscreen,gaming,windows,1 ,14.0,1920.0,1200.0,8 ,LPDDR5,512,SSD,10 ,Intel,Iris Xe Graphics,13,Intel,Intel Core i5 1335U,
448,449.0,Asus,Asus Vivobook 16X 2023 K3605ZF-MBN524WS Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),63145.0,not-touchscreen,not-gaming,windows,1 ,16.0,1920.0,1200.0,8 ,DDR4,512,SSD,8,NVIDIA,4 GB  Geforce RTX 2050,12,Intel,Intel Core i5 12450H,70.0
449,450.0,Acer,Acer Nitro 5 AN515-58 NH.QLZSI.001 Gaming Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),89990.0,not-touchscreen,gaming,windows,1 ,15.6,1920.0,1080.0,16 ,DDR4,512,SSD,10 ,NVIDIA,6 GB  GeForce RTX 4050,12,Intel,Intel Core i7 12650H,72.0
450,451.0,Asus,Asus Vivobook 15 X1504ZA-NJ521WS Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),45990.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,8 ,DDR4,512,SSD,10 ,Intel,Integrated  Iris Xe Graphics,12,Intel,Intel Core i5 1235U,
451,452.0,MSI,MSI Thin GF63 11UC-1475IN Gaming Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),51990.0,not-touchscreen,gaming,windows,2 ,15.6,1920.0,1080.0,8 ,DDR4,512,SSD,6,NVIDIA,4 GB  GeForce RTX 3050,11,Intel,Intel Core i5 11260H,70.0
452,453.0,MSI,MSI Thin GF63 11UC-1474IN Gaming Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),54990.0,not-touchscreen,gaming,windows,2 ,15.6,1920.0,1080.0,16 ,DDR4,512,SSD,6,NVIDIA,4 GB  GeForce RTX 3050,11,Intel,Intel Core i5 11260H,72.0
453,454.0,Lenovo,Lenovo V15 G3 IAP 82TTA00UIH Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ DOS),34099.0,not-touchscreen,not-gaming,other,1 ,15.6,1920.0,1080.0,8 ,DDR4,512,SSD,6,Intel,Integrated UHD,12,Intel,Intel Core i3 1215U,
454,455.0,AXL,AXL Vayu Book LAP01 Laptop (Celeron N4020/ 4GB/ 128GB SSD / Win11 Home),14990.0,not-touchscreen,not-gaming,windows,1 ,14.1,1920.0,1080.0,4 ,DDR4,128,SSD,2,Intel,Integrated UHD Graphics,0,Intel,,
455,456.0,Lenovo,Lenovo V14 G3 IAP Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),46990.0,not-touchscreen,not-gaming,windows,1 ,14.0,1920.0,1080.0,8 ,DDR4,512,SSD,10 ,Intel,Integrated UHD,12,Intel,Intel Core i5 1235U,
456,457.0,Dell,Dell Inspiron 7430 IC7430FD64T001ORS1 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),97990.0,touchscreen,not-gaming,windows,1 ,14.0,1920.0,1200.0,16 ,LPDDR5,512,SSD,10 ,Intel,Iris Xe Graphics,13,Intel,Intel Core i7 1355U,
457,458.0,HP,HP 14s-dr3003TU 832T7PA Laptop (Pentium Silver N6000/ 8GB/ 512GB SSD/ Win11 Home),29999.0,not-touchscreen,not-gaming,windows,1 ,14.0,1366.0,768.0,8 ,DDR4,512,SSD,4,Intel,UHD Graphics,0,Intel,,
458,459.0,Infinix,Infinix INBook X2 Slim Series Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win 11 Home),28990.0,not-touchscreen,not-gaming,windows,1 ,14.0,1920.0,1080.0,8 ,LPDDR4X,512,SSD,2,Intel,Integrated UHD Graphics,11,Intel,Intel Core i3  1115G4,
459,460.0,Dell,Dell Inspiron 5430 IN5430YXVW9M01ORS1 Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11),62590.0,not-touchscreen,not-gaming,windows,1 ,14.0,1920.0,1080.0,8 ,LPDDR5,512,SSD,10 ,Intel,Iris Xe Graphics,13,Intel,Intel Core i5 1335U,
460,461.0,HP,HP ProBook 445 G8 7K2J8PA Business Laptop (AMD Ryzen 7 5800U/ 8GB/ 512GB SSD/ FreeDOS),45990.0,not-touchscreen,not-gaming,other,1 ,14.0,1920.0,1080.0,8 ,DDR4,512,SSD,8,AMD,Radeon,5,AMD,AMD Ryzen 7 5800U,63.0
461,462.0,HP,HP Victus 15-fb0135AX Gaming Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),59990.0,not-touchscreen,gaming,windows,1 ,15.6,1920.0,1080.0,8 ,DDR4,512,SSD,6,NVIDIA,4 GB  GeForce RTX 3050,5,AMD,AMD Ryzen 5 5600H,64.0
462,463.0,Dell,Dell ‎G16-7630 Gaming Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),187490.0,not-touchscreen,gaming,windows,1 ,16.0,2560.0,1600.0,16 ,DDR5,,SSD,24 ,NVIDIA,8 GB  GeForce RTX 4060,13,Intel,Intel Core i9 13900HX,79.0
463,464.0,HP,HP Pavilion x360 14-ek1020TU Laptop (13th Gen Core i7/ 16GB/ 512 GB SSD/ Win11),92070.0,touchscreen,not-gaming,windows,1 ,14.0,1920.0,1080.0,16 ,DDR4,512,SSD,10 ,Intel,Integrated Iris Xe,13,Intel,Intel Core i7 1355U,71.0
464,465.0,Asus,Asus TUF Gaming F15 2023 FX507VU-LP083WS Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),129990.0,not-touchscreen,gaming,windows,1 ,15.6,1920.0,1080.0,16 ,DDR4,512,SSD,14 ,NVIDIA,6 GB  GeForce RTX 4050,13,Intel,Intel Core i7 13700H,73.0
465,466.0,Asus,Asus ROG Strix G18 2023 G814JV-N5063WS Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),169990.0,not-touchscreen,gaming,windows,1 ,18.0,1920.0,1200.0,16 ,DDR5,,SSD,14 ,NVIDIA,8 GB  GeForce RTX 4060,13,Intel,Intel Core i7 13650HX,77.0
466,467.0,Asus,Asus TUF Gaming A17 FA777XU-HX026WS Gaming Laptop (AMD Ryzen 9 7940HS / 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph),134990.0,not-touchscreen,gaming,windows,1 ,17.3,1920.0,1080.0,16 ,DDR5,,SSD,8,NVIDIA,6 GB  GeForce RTX 4050,7,AMD,AMD Ryzen 9 7940HS,80.0
